Restaurant ID,Country Code,City,Longitude,Latitude,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
18416741,1,New Delhi,77.1350843,28.6267926,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18425182,1,New Delhi,0,0,350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18464625,1,New Delhi,77.12731652,28.84061467,350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18435330,1,New Delhi,77.0356003,28.8002781,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18435326,1,New Delhi,77.04952508,28.80619877,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18464648,1,New Delhi,77.09081333,28.84056856,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18464629,1,New Delhi,77.08952788,28.85517216,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18435322,1,New Delhi,77.0880292,28.85192847,450,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18014151,1,New Delhi,77.03510278,28.79751667,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18375378,1,New Delhi,77.0895081,28.85510345,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
310408,1,New Delhi,77.252055,28.5489159,400,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,38
1185,1,New Delhi,77.2509774,28.5501583,1900,Indian Rupees(Rs.),Yes,No,No,No,3,2.8,Orange,Average,105
5536,1,New Delhi,77.2541182,28.548633,150,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,11
18393213,1,New Delhi,77.2515162,28.5478786,450,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4
308336,1,New Delhi,77.2531326,28.5490183,450,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,13
637,1,New Delhi,77.2507978,28.549693,450,Indian Rupees(Rs.),No,Yes,No,No,1,3,Orange,Average,38
313159,1,New Delhi,77.2524142,28.5478742,300,Indian Rupees(Rs.),No,Yes,No,No,1,3.2,Orange,Average,9
3608,1,New Delhi,77.2510672,28.5501668,700,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,71
3636,1,New Delhi,77.2523434,28.5484867,150,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,12
312790,1,New Delhi,77.2528555,28.5486641,200,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,8
5537,1,New Delhi,77.252055,28.5482884,250,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,14
308347,1,New Delhi,77.2531326,28.5492872,200,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,14
2602,1,New Delhi,77.2509473,28.5491128,250,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,11
3638,1,New Delhi,77.2522346,28.5485744,250,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,27
18017281,1,New Delhi,77.251606,28.5483354,400,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,29
3607,1,New Delhi,77.250474,28.549901,450,Indian Rupees(Rs.),No,Yes,No,No,1,2.5,Orange,Average,94
3069,1,New Delhi,77.2526836,28.5487963,1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.1,Orange,Average,14
18268390,1,New Delhi,77.2498998,28.5498766,4700,Indian Rupees(Rs.),No,No,No,No,4,3.7,Yellow,Good,142
196,1,New Delhi,77.251157,28.5501754,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,177
5487,1,New Delhi,77.250708,28.5490569,200,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,104
308331,1,New Delhi,77.2510672,28.5498979,800,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,103
18126080,1,New Delhi,77.2511424,28.5490976,800,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,58
148,1,New Delhi,77.251157,28.5501754,500,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,142
18412898,1,New Delhi,77.2521897,28.5487046,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
5528,1,New Delhi,77.2515162,28.5478786,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
17953929,1,New Delhi,77.2512468,28.5473151,550,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1
18355121,1,New Delhi,77.2511121,28.5471678,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
9210,1,New Delhi,77.2500794,28.5494455,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
2703,1,New Delhi,77.2512019,28.547266,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18478963,1,New Delhi,77.2509547,28.5471755,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
2232,1,New Delhi,77.2513366,28.549027,1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,2.4,Red,Poor,184
2775,1,New Delhi,77.2506182,28.5501242,1400,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.4,Green,Very Good,1293
311623,1,New Delhi,77.1483815,28.6916888,1800,Indian Rupees(Rs.),Yes,No,No,No,3,2.8,Orange,Average,21
311077,1,New Delhi,77.1496283,28.693387,300,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,110
492,1,New Delhi,77.152022,28.6912959,550,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,89
304030,1,New Delhi,77.1528753,28.6926578,450,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,32
18366028,1,New Delhi,77.1497297,28.6937883,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,42
18168143,1,New Delhi,77.1499993,28.6936352,300,Indian Rupees(Rs.),No,Yes,No,No,1,3.3,Orange,Average,32
18294246,1,New Delhi,77.1499993,28.6937247,450,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,24
2370,1,New Delhi,77.1499094,28.6937161,300,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,23
3893,1,New Delhi,77.1506285,28.6936956,700,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,85
5366,1,New Delhi,77.1522462,28.6913437,550,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,45
18037828,1,New Delhi,77.1493702,28.6933956,300,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average,80
2377,1,New Delhi,77.1497297,28.6938779,300,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,66
18384151,1,New Delhi,77.1499993,28.6940829,400,Indian Rupees(Rs.),No,Yes,No,No,1,3.2,Orange,Average,31
2966,1,New Delhi,77.150756,28.6934012,1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,2.7,Orange,Average,261
257,1,New Delhi,77.1496398,28.6941379,1000,Indian Rupees(Rs.),No,Yes,No,No,3,3.3,Orange,Average,211
2380,1,New Delhi,77.1497297,28.6937883,350,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average,84
18285222,1,New Delhi,77.1512576,28.6933978,450,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average,49
309463,1,New Delhi,77.1494601,28.6934043,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,80
18219550,1,New Delhi,77.1495499,28.6941293,600,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,60
3230,1,New Delhi,77.1519316,28.6953879,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,131
309542,1,New Delhi,77.1501341,28.6937824,1400,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.4,Orange,Average,391
2965,1,New Delhi,77.1496398,28.6936006,350,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,813
3372,1,New Delhi,77.1499094,28.6937161,200,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,459
312223,1,New Delhi,77.151707,28.6930828,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,426
8828,1,New Delhi,77.1511677,28.6934788,450,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,50
2524,1,New Delhi,77.1499094,28.6937161,350,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,69
18458640,1,New Delhi,77.1518301,28.6927106,300,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,22
2532,1,New Delhi,77.1499993,28.6936352,400,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,87
5368,1,New Delhi,77.1496398,28.6937797,400,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,201
18272383,1,New Delhi,77.1516171,28.6931637,450,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,139
18332018,1,New Delhi,77.1502307,28.6939598,400,Indian Rupees(Rs.),No,Yes,No,No,1,3.8,Yellow,Good,121
18423901,1,New Delhi,77.1499094,28.6936265,200,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,23
1969,1,New Delhi,77.1489657,28.6925061,1200,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.7,Yellow,Good,151
18455548,1,New Delhi,77.147338,28.694444,450,Indian Rupees(Rs.),No,Yes,No,No,1,3.8,Yellow,Good,29
310126,1,New Delhi,77.1499993,28.6937247,400,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,82
5291,1,New Delhi,77.1523361,28.6916209,150,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,34
3522,1,New Delhi,77.1497494,28.6937508,500,Indian Rupees(Rs.),No,No,No,No,2,3.8,Yellow,Good,99
18345519,1,New Delhi,77.1512576,28.6930397,400,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,155
305967,1,New Delhi,77.1519766,28.6931087,700,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,294
18432015,1,New Delhi,77.1518426,28.6932029,300,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,22
18204820,1,New Delhi,77.1493702,28.6936643,1400,Indian Rupees(Rs.),Yes,No,No,No,3,3.8,Yellow,Good,457
18361244,1,New Delhi,77.1493702,28.6939329,250,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,13
9561,1,New Delhi,77.1516171,28.6923578,1600,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,937
18466059,1,New Delhi,0,0,500,Indian Rupees(Rs.),No,No,No,No,2,4,Green,Very Good,20
18361780,1,New Delhi,77.1490259,28.6926883,1000,Indian Rupees(Rs.),No,Yes,No,No,3,4.2,Green,Very Good,42
18208880,1,New Delhi,77.1513743,28.6933618,400,Indian Rupees(Rs.),No,Yes,No,No,1,4.1,Green,Very Good,156
307620,1,New Delhi,77.1502689,28.6907955,1650,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,537
302242,1,New Delhi,77.1507183,28.6912864,1200,Indian Rupees(Rs.),Yes,Yes,No,No,3,4,Green,Very Good,277
310348,1,New Delhi,77.26883523,28.56240125,2500,Indian Rupees(Rs.),Yes,No,No,No,4,2.7,Orange,Average,24
309680,1,New Delhi,77.26652149,28.57086609,700,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,8
1508,1,New Delhi,77.26684134,28.57094736,350,Indian Rupees(Rs.),No,Yes,No,No,1,3.2,Orange,Average,88
18312565,1,New Delhi,0,0,800,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,5
311553,1,New Delhi,77.28829969,28.56238181,500,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,47
7720,1,New Delhi,77.26801079,28.5693697,650,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,62
308332,1,New Delhi,77.27004256,28.56563745,400,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,16
306331,1,New Delhi,77.2687116,28.5613894,700,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,4
18303863,1,New Delhi,77.26754777,28.56971362,600,Indian Rupees(Rs.),No,No,No,No,2,2.7,Orange,Average,15
212,1,New Delhi,77.2688462,28.5613573,700,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,95
304183,1,New Delhi,77.27258228,28.56088235,350,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,14
1915,1,New Delhi,77.2682086,28.56929078,250,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,7
5901,1,New Delhi,77.26803929,28.5691783,350,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,12
311824,1,New Delhi,77.28950668,28.56250019,450,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,7
18376488,1,New Delhi,77.2683973,28.5613147,400,Indian Rupees(Rs.),No,Yes,No,No,1,3.3,Orange,Average,13
300013,1,New Delhi,77.268271,28.561703,500,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,9
181,1,New Delhi,77.268936,28.5613658,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,127
18277019,1,New Delhi,77.29113277,28.56298018,550,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,10
7721,1,New Delhi,77.2681563,28.56921452,800,Indian Rupees(Rs.),No,Yes,No,No,2,2.9,Orange,Average,44
308334,1,New Delhi,77.27250919,28.55941173,700,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,28
309675,1,New Delhi,77.27289509,28.5603414,350,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,5
300020,1,New Delhi,77.26689197,28.570839,550,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,6
7717,1,New Delhi,77.27209244,28.5608741,200,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,14
303547,1,New Delhi,77.28855785,28.56489598,250,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,27
18228903,1,New Delhi,0,0,750,Indian Rupees(Rs.),Yes,No,No,No,2,2.8,Orange,Average,4
18428200,1,New Delhi,77.26416081,28.57473537,600,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,8
18144480,1,New Delhi,77.271844,28.56528,800,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,21
302945,1,New Delhi,77.27205321,28.55982665,400,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,129
18471283,1,New Delhi,77.268831,28.563202,800,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,29
18337892,1,New Delhi,77.29254572,28.56159495,700,Indian Rupees(Rs.),No,No,No,No,2,3.8,Yellow,Good,17
267,1,New Delhi,77.2688462,28.5613573,800,Indian Rupees(Rs.),No,Yes,No,No,2,3.9,Yellow,Good,189
18424893,1,New Delhi,77.268211,28.561936,800,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,30
306526,1,New Delhi,77.268779,28.565383,350,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,52
18133511,1,New Delhi,0,0,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18456744,1,New Delhi,0,0,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
303559,1,New Delhi,77.2912015,28.56308413,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
18352261,1,New Delhi,0,0,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
310692,1,New Delhi,0,0,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
18313141,1,New Delhi,0,0,450,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
312446,1,New Delhi,0,0,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18245296,1,New Delhi,0,0,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
18254540,1,New Delhi,77.28850622,28.56252021,450,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
18354644,1,New Delhi,77.27276199,28.56077074,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
7684,1,New Delhi,77.27276031,28.56047774,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
18180047,1,New Delhi,0,0,700,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,2
18366586,1,New Delhi,0,0,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1
112,1,New Delhi,77.27047574,28.56164062,1800,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.2,Green,Very Good,391
1903,1,New Delhi,77.2525938,28.5902907,1000,Indian Rupees(Rs.),No,No,No,No,3,3.2,Orange,Average,36
300710,1,New Delhi,77.2440626,28.5910927,300,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,38
308065,1,New Delhi,77.2413685,28.5912845,350,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,10
18441549,1,New Delhi,77.2440626,28.591272,350,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,7
3685,1,New Delhi,77.2435238,28.5916689,350,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,40
303599,1,New Delhi,77.242491,28.5922428,300,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,251
462,1,New Delhi,77.2436513,28.59126791,800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.7,Yellow,Good,360
18474567,1,New Delhi,77.2419073,28.5923217,350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
18434504,1,New Delhi,77.2440626,28.591272,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
680,1,New Delhi,77.2530428,28.5896164,350,Indian Rupees(Rs.),No,No,No,No,1,2.2,Red,Poor,251
18222581,1,New Delhi,77.2835266,28.5256742,250,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,27
18432628,1,New Delhi,0,0,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18357551,1,New Delhi,77.28726067,28.50184423,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18360900,1,New Delhi,77.2885264,28.5003643,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18358168,1,New Delhi,77.28724223,28.50129443,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18472680,1,New Delhi,77.287153,28.5014785,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18409180,1,New Delhi,77.2729071,28.5275256,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18429188,1,New Delhi,77.287037,28.501281,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
310164,1,New Delhi,77.2800843,28.5357956,500,Indian Rupees(Rs.),No,Yes,No,No,2,3,Orange,Average,10
7712,1,New Delhi,77.2806012,28.5370818,500,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,18
18311948,1,New Delhi,77.2781976,28.5345304,700,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,6
7483,1,New Delhi,77.2759158,28.5327507,400,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,26
18355004,1,New Delhi,77.278399,28.5344146,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18291238,1,New Delhi,77.2753817,28.5378847,600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,2
18472436,1,New Delhi,77.1064348,28.642553,1100,Indian Rupees(Rs.),Yes,No,No,No,3,3.1,Orange,Average,5
9037,1,New Delhi,77.1065259,28.6421961,500,Indian Rupees(Rs.),No,No,No,No,2,2.6,Orange,Average,55
18391581,1,New Delhi,77.1065016,28.6426602,200,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,8
7077,1,New Delhi,77.1068818,28.6417977,750,Indian Rupees(Rs.),No,No,No,No,2,2.6,Orange,Average,29
306586,1,New Delhi,77.1064258,28.6426643,800,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,69
306495,1,New Delhi,77.1059714,28.6423028,700,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,69
9061,1,New Delhi,77.106404,28.6426609,500,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,36
18357946,1,New Delhi,77.1064285,28.6424049,600,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,36
308991,1,New Delhi,77.1064014,28.642365,200,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,18
7071,1,New Delhi,77.1062108,28.642112,250,Indian Rupees(Rs.),No,Yes,No,No,1,2.7,Orange,Average,17
18282040,1,New Delhi,77.1065917,28.642704,400,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,19
8379,1,New Delhi,77.1062245,28.6422203,500,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,47
9040,1,New Delhi,77.1059749,28.6425056,150,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,18
18367984,1,New Delhi,77.1062179,28.6425574,400,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,6
4455,1,New Delhi,77.106489,28.6421265,800,Indian Rupees(Rs.),Yes,No,No,No,2,2.6,Orange,Average,71
4454,1,New Delhi,77.1063059,28.6426228,700,Indian Rupees(Rs.),No,No,No,No,2,2.6,Orange,Average,46
4560,1,New Delhi,77.1065639,28.6424982,600,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,53
4563,1,New Delhi,77.1063609,28.6427806,400,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,51
5062,1,New Delhi,77.1068457,28.6424495,1600,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.7,Yellow,Good,792
4568,1,New Delhi,77.1063393,28.6419495,2000,Indian Rupees(Rs.),Yes,Yes,No,No,4,3.8,Yellow,Good,601
4566,1,New Delhi,77.1069047,28.6424575,500,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,65
18383434,1,New Delhi,77.1060471,28.6421787,250,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,31
308972,1,New Delhi,77.1064068,28.6424882,250,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,35
307560,1,New Delhi,77.1064559,28.6423578,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18336478,1,New Delhi,77.1065198,28.6421902,1000,Indian Rupees(Rs.),Yes,No,No,No,3,0,White,Not rated,3
309004,1,New Delhi,77.1064741,28.6423346,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18492109,1,New Delhi,0,0,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
6283,1,New Delhi,77.21546111,28.64599167,400,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,5
6356,1,New Delhi,77.21439444,28.64486111,600,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,6
18356800,1,New Delhi,77.224386,28.641786,600,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,14
18253103,1,New Delhi,77.2110097,28.6407217,500,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,4
304152,1,New Delhi,77.22227074,28.6429341,450,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,16
18287392,1,New Delhi,77.2113691,28.6406664,350,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,21
3116,1,New Delhi,77.2102911,28.6409218,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,38
308620,1,New Delhi,77.2104708,28.6402223,1100,Indian Rupees(Rs.),Yes,No,No,No,3,2.8,Orange,Average,8
300608,1,New Delhi,77.21226389,28.64379167,200,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4
302162,1,New Delhi,77.21339095,28.64084258,900,Indian Rupees(Rs.),Yes,No,No,No,2,2.9,Orange,Average,32
308187,1,New Delhi,77.21074697,28.64558376,700,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,29
8292,1,New Delhi,77.21537778,28.64251389,700,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,19
307114,1,New Delhi,77.21334167,28.64106944,550,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,18
18408059,1,New Delhi,77.21350629,28.64102619,600,Indian Rupees(Rs.),No,Yes,No,No,2,3,Orange,Average,5
308614,1,New Delhi,77.21406352,28.64601747,500,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,11
304217,1,New Delhi,77.21419964,28.64588388,300,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,7
302724,1,New Delhi,77.21711855,28.6417221,850,Indian Rupees(Rs.),Yes,No,No,No,2,2.9,Orange,Average,8
5799,1,New Delhi,77.21133538,28.64665684,250,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4
3117,1,New Delhi,77.21048,28.6418801,800,Indian Rupees(Rs.),Yes,No,No,No,2,2.8,Orange,Average,17
300639,1,New Delhi,77.21650167,28.64538,200,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,8
18384879,1,New Delhi,77.20943915,28.62486609,200,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,6
18481280,1,New Delhi,0,0,250,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,4
300635,1,New Delhi,77.21159454,28.64754161,200,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,9
302159,1,New Delhi,77.2112792,28.6407474,400,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,18
18204494,1,New Delhi,77.21226476,28.64533983,900,Indian Rupees(Rs.),Yes,No,No,No,2,3,Orange,Average,10
305135,1,New Delhi,77.21077781,28.64423731,1000,Indian Rupees(Rs.),Yes,No,No,No,3,3.1,Orange,Average,17
302155,1,New Delhi,77.21124167,28.640825,300,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,28
3119,1,New Delhi,77.2103809,28.64102,800,Indian Rupees(Rs.),Yes,No,No,No,2,2.9,Orange,Average,32
3254,1,New Delhi,77.21045556,28.64062222,700,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,22
302272,1,New Delhi,77.21796833,28.64574667,800,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,18
300616,1,New Delhi,77.20978611,28.64710556,200,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4
5796,1,New Delhi,77.2107852,28.640745,700,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,679
310595,1,New Delhi,77.2094826,28.638784,1000,Indian Rupees(Rs.),Yes,No,No,No,3,2.7,Orange,Average,19
303788,1,New Delhi,77.2122674,28.6408418,600,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,22
305490,1,New Delhi,77.21423384,28.64522214,500,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,5
300620,1,New Delhi,77.21111389,28.64571111,300,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,25
18218076,1,New Delhi,77.21426713,28.64784229,350,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,6
308682,1,New Delhi,77.21523765,28.64436148,800,Indian Rupees(Rs.),No,Yes,No,No,2,2.8,Orange,Average,26
18198465,1,New Delhi,77.21764829,28.64569263,1300,Indian Rupees(Rs.),Yes,No,No,No,3,3.1,Orange,Average,14
311879,1,New Delhi,77.2104258,28.6421442,200,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,12
